Interrupt method selected
Please, press PB0 to continue
PB0 pressed
566, 283, 7350, 226, 1, 0
568, 284, 7377, 226, 1, 0
570, 285, 7404, 226, 1, 0
572, 286, 7437, 226, 1, 0
574, 287, 7463, 226, 1, 0
576, 288, 7519, 226, 1, 0
578, 289, 7546, 226, 1, 0
580, 290, 7583, 226, 1, 0
582, 291, 7596, 226, 1, 0
584, 292, 7624, 226, 1, 0
586, 293, 7676, 226, 1, 0
588, 294, 7690, 226, 1, 0
590, 295, 7718, 226, 1, 0
592, 296, 7746, 226, 1, 0
594, 297, 7767, 226, 1, 0
596, 298, 7790, 226, 1, 0
598, 299, 7821, 226, 1, 0
600, 300, 7839, 226, 1, 0
602, 301, 7849, 226, 1, 0
604, 302, 7907, 226, 1, 0
606, 303, 7917, 226, 1, 0
608, 304, 7945, 226, 1, 0
610, 305, 7979, 226, 1, 0
612, 306, 8018, 226, 1, 0
614, 307, 8014, 226, 1, 0
616, 308, 8113, 226, 1, 0
618, 309, 8087, 226, 1, 0
620, 310, 8062, 226, 1, 0
622, 311, 8102, 226, 1, 0
624, 312, 8124, 226, 1, 0
626, 313, 8161, 226, 1, 0
628, 314, 8186, 226, 1, 0
630, 315, 8212, 226, 1, 0
632, 316, 8239, 226, 1, 0
634, 317, 8277, 226, 1, 0
636, 318, 8287, 226, 1, 0
638, 319, 8304, 226, 1, 0
640, 320, 8331, 226, 1, 0
642, 321, 8341, 226, 1, 0
644, 322, 8381, 226, 1, 0
646, 323, 8400, 226, 1, 0
648, 324, 8419, 226, 1, 0
650, 325, 8458, 226, 1, 0
652, 326, 8476, 226, 1, 0
654, 327, 8492, 226, 1, 0
656, 328, 8512, 226, 1, 0
658, 329, 8544, 226, 1, 0
660, 330, 8553, 226, 1, 0
662, 331, 8557, 226, 1, 0
664, 332, 8603, 226, 1, 0
666, 333, 8625, 226, 1, 0
668, 334, 8627, 226, 1, 0
670, 335, 8664, 226, 1, 0
672, 336, 8674, 226, 1, 0
674, 337, 8697, 226, 1, 0
676, 338, 8724, 226, 1, 0
678, 339, 8789, 226, 1, 0
680, 340, 8820, 226, 1, 0
682, 341, 8794, 226, 1, 0
684, 342, 8770, 226, 1, 0
686, 343, 8819, 226, 1, 0
688, 344, 8830, 226, 1, 0
690, 345, 8837, 226, 1, 0
692, 346, 8869, 226, 1, 0
694, 347, 8876, 226, 1, 0
696, 348, 8892, 226, 1, 0
698, 349, 8929, 226, 1, 0
700, 350, 8935, 226, 1, 0
702, 351, 8952, 226, 1, 0
704, 352, 8993, 226, 1, 0
706, 353, 9010, 226, 1, 0
708, 354, 9036, 226, 1, 0
710, 355, 9043, 226, 1, 0
712, 356, 9063, 226, 1, 0
714, 357, 9101, 226, 1, 0
716, 358, 9108, 226, 1, 0
718, 359, 9112, 226, 1, 0
720, 360, 9147, 226, 1, 0
722, 361, 9160, 226, 1, 0
724, 362, 9175, 226, 1, 0
726, 363, 9197, 226, 1, 0
728, 364, 9200, 226, 1, 0
730, 365, 9228, 226, 1, 0
732, 366, 9256, 226, 1, 0
734, 367, 9261, 226, 1, 0
736, 368, 9281, 226, 1, 0
738, 369, 9306, 226, 1, 0
740, 370, 9333, 226, 1, 0
742, 371, 9327, 226, 1, 0
744, 372, 9405, 226, 1, 0
746, 373, 9381, 226, 1, 0
748, 374, 9356, 226, 1, 0
750, 375, 9385, 226, 1, 0
752, 376, 9400, 226, 1, 0
754, 377, 9427, 226, 1, 0
756, 378, 9444, 226, 1, 0
758, 379, 9464, 226, 1, 0
760, 380, 9470, 226, 1, 0
762, 381, 9510, 226, 1, 0
764, 382, 9516, 226, 1, 0
766, 383, 9527, 226, 1, 0
768, 384, 9546, 226, 1, 0
770, 385, 9551, 226, 2, 0
772, 386, 9582, 226, 1, 0
774, 387, 9595, 226, 2, 0
776, 388, 9603, 226, 2, 0
778, 389, 9637, 226, 2, 0
780, 390, 9650, 226, 1, 0
782, 391, 9658, 226, 1, 0
784, 392, 9672, 226, 0, 0
786, 393, 9697, 226, 1, 0
788, 394, 9702, 226, 1, 0
790, 395, 9699, 226, 0, 0
792, 396, 9735, 226, 0, 0
794, 397, 9755, 226, 0, 0
796, 398, 9765, 226, 0, 0
798, 399, 9777, 226, 0, 0
800, 400, 9785, 226, 0, 0
802, 401, 9800, 226, 0, 0
804, 402, 9820, 226, 0, 0
806, 403, 9872, 226, 0, 0
808, 404, 9896, 226, 0, 0
810, 405, 9872, 226, 0, 0
812, 406, 9848, 227, 0, 0
814, 407, 9889, 226, 0, 0
816, 408, 9893, 226, 0, 0
818, 409, 9897, 226, 0, 0
820, 410, 9922, 226, 0, 0
822, 411, 9925, 226, 0, 0
824, 412, 9936, 226, 0, 0
826, 413, 9964, 226, 0, 0
828, 414, 9965, 226, 0, 0
830, 415, 9977, 226, 0, 0
832, 416, 10010, 226, 0, 0
834, 417, 10023, 226, 0, 0
836, 418, 10042, 226, 0, 0
838, 419, 10045, 226, 0, 0
840, 420, 10059, 226, 0, 0
842, 421, 10089, 226, 0, 0
844, 422, 10093, 226, 0, 0
846, 423, 10108, 226, 0, 0
848, 424, 10121, 226, 0, 0
850, 425, 10130, 226, 0, 0
852, 426, 10141, 226, 0, 0
854, 427, 10158, 226, 0, 0
856, 428, 10164, 226, 0, 0
858, 429, 10181, 226, 0, 0
860, 430, 10200, 226, 0, 0
862, 431, 10204, 226, 0, 0
864, 432, 10218, 226, 0, 0
866, 433, 10236, 226, 0, 0
868, 434, 10249, 226, 0, 0
870, 435, 10251, 226, 0, 0
872, 436, 10315, 226, 0, 0
874, 437, 10292, 226, 0, 0
876, 438, 10270, 226, 0, 0
878, 439, 10293, 226, 0, 0
880, 440, 10303, 226, 0, 0
882, 441, 10324, 226, 0, 0
884, 442, 10336, 226, 0, 0
886, 443, 10351, 226, 0, 0
888, 444, 10355, 226, 0, 0
890, 445, 10380, 226, 0, 0
892, 446, 10390, 226, 0, 0
894, 447, 10403, 226, 0, 0
896, 448, 10412, 226, 0, 0
898, 449, 10415, 226, 0, 0
900, 450, 10439, 226, 0, 0
902, 451, 10447, 226, 0, 0
904, 452, 10457, 226, 0, 0
906, 453, 10479, 226, 0, 0
908, 454, 10489, 226, 0, 0
910, 455, 10495, 226, 0, 0
912, 456, 10506, 226, 0, 0
914, 457, 10525, 226, 0, 0
916, 458, 10526, 226, 0, 0
918, 459, 10538, 226, 0, 0
920, 460, 10554, 226, 0, 0
922, 461, 10566, 226, 0, 0
924, 462, 10562, 226, 0, 0
926, 463, 10585, 226, 0, 0
928, 464, 10590, 226, 0, 0
930, 465, 10601, 226, 0, 0
932, 466, 10617, 226, 0, 0
934, 467, 10660, 226, 0, 0
936, 468, 10679, 226, 0, 0
938, 469, 10657, 226, 0, 0
940, 470, 10633, 226, 0, 0
942, 471, 10668, 226, 0, 0
944, 472, 10669, 226, 0, 0
946, 473, 10672, 226, 0, 0
948, 474, 10679, 226, 0, 0
950, 475, 10683, 226, 0, 0
952, 476, 10700, 226, 0, 0
954, 477, 10709, 226, 0, 0
956, 478, 10724, 226, 0, 0
958, 479, 10731, 226, 0, 0
960, 480, 10758, 226, 0, 0
962, 481, 10769, 226, 0, 0
964, 482, 10782, 226, 0, 0
966, 483, 10784, 226, 0, 0
968, 484, 10796, 226, 0, 0
970, 485, 10819, 226, 0, 0
972, 486, 10821, 226, 0, 0
974, 487, 10831, 226, 0, 0
976, 488, 10844, 226, 0, 0
978, 489, 10849, 226, 0, 0
980, 490, 10857, 226, 0, 0
982, 491, 10869, 226, 0, 0
984, 492, 10868, 226, 0, 0
986, 493, 10886, 226, 0, 0
988, 494, 10903, 226, 0, 0
990, 495, 10905, 226, 0, 0
992, 496, 10916, 226, 0, 0
994, 497, 10936, 226, 0, 0
996, 498, 10940, 226, 0, 0
998, 499, 10942, 226, 0, 0
1000, 500, 10996, 226, 0, 0
1002, 501, 10974, 227, 0, 0
1004, 502, 10953, 226, 0, 0
1006, 503, 10972, 226, 0, 0
1008, 504, 10979, 226, 0, 0
1010, 505, 10996, 226, 0, 0
1012, 506, 11005, 226, 0, 0
1014, 507, 11016, 226, 0, 0
1016, 508, 11026, 226, 0, 0
1018, 509, 11045, 226, 0, 0
1020, 510, 11046, 226, 0, 0
1022, 511, 11055, 226, 0, 0
1024, 512, 11063, 226, 0, 0
1026, 513, 11064, 226, 0, 0
1028, 514, 11083, 226, 0, 0
1030, 515, 11090, 226, 0, 0
1032, 516, 11098, 226, 0, 0
1034, 517, 11117, 226, 0, 0
1036, 518, 11122, 226, 0, 0
1038, 519, 11127, 226, 0, 0
1040, 520, 11137, 226, 0, 0
1042, 521, 11151, 226, 0, 0
1044, 522, 11150, 226, 0, 0
1046, 523, 11150, 226, 0, 0
1048, 524, 11172, 226, 0, 0
1050, 525, 11185, 226, 0, 0
1052, 526, 11191, 226, 0, 0
1054, 527, 11195, 226, 0, 0
1056, 528, 11199, 226, 0, 0
1058, 529, 11208, 226, 0, 0
1060, 530, 11221, 226, 0, 0
1062, 531, 11258, 226, 0, 0
1064, 532, 11272, 226, 0, 0
1066, 533, 11253, 226, 0, 0
1068, 534, 11230, 227, 0, 0
1070, 535, 11260, 226, 0, 0
1072, 536, 11260, 226, 0, 0
1074, 537, 11262, 226, 0, 0
1076, 538, 11276, 226, 0, 0
1078, 539, 11277, 226, 0, 0
1080, 540, 11283, 226, 0, 0
1082, 541, 11302, 226, 0, 0
1084, 542, 11303, 226, 0, 0
1086, 543, 11307, 226, 0, 0
1088, 544, 11331, 226, 0, 0
1090, 545, 11337, 226, 0, 0
1092, 546, 11349, 226, 0, 0
1094, 547, 11351, 226, 0, 0
1096, 548, 11358, 226, 0, 0
1098, 549, 11378, 226, 0, 0
1100, 550, 11381, 226, 0, 0
1102, 551, 11388, 226, 0, 0
1104, 552, 11396, 226, 0, 0
1106, 553, 11401, 226, 0, 0
1108, 554, 11409, 226, 0, 0
1110, 555, 11417, 226, 0, 0
1112, 556, 11414, 226, 0, 0
1114, 557, 11430, 226, 0, 0
1116, 558, 11445, 226, 0, 0
1118, 559, 11444, 226, 0, 0
1120, 560, 11452, 226, 0, 0
1122, 561, 11464, 226, 0, 0
1124, 562, 11479, 226, 0, 0
1126, 563, 11473, 226, 0, 0
1128, 564, 11521, 226, 0, 0
1130, 565, 11499, 226, 0, 0
1132, 566, 11479, 226, 0, 0
1134, 567, 11495, 226, 0, 0
1136, 568, 11500, 226, 0, 0
1138, 569, 11515, 226, 0, 0
1140, 570, 11523, 226, 0, 0
1142, 571, 11533, 226, 0, 0
1144, 572, 11542, 226, 0, 0
1146, 573, 11557, 226, 0, 0
1148, 574, 11557, 226, 0, 0
1150, 575, 11561, 226, 0, 0
1152, 576, 11570, 226, 0, 0
1154, 577, 11571, 226, 0, 0
1156, 578, 11588, 226, 0, 0
1158, 579, 11592, 226, 0, 0
1160, 580, 11595, 226, 0, 0
1162, 581, 11613, 226, 0, 0
1164, 582, 11619, 226, 0, 0
1166, 583, 11621, 226, 0, 0
1168, 584, 11627, 226, 0, 0
1170, 585, 11639, 226, 0, 0
1172, 586, 11638, 226, 0, 0
1174, 587, 11635, 226, 0, 0
1176, 588, 11656, 226, 0, 0
1178, 589, 11663, 226, 0, 0
1180, 590, 11660, 226, 0, 0
1182, 591, 11677, 226, 0, 0
1184, 592, 11678, 226, 0, 0
1186, 593, 11685, 226, 0, 0
1188, 594, 11694, 226, 0, 0
1190, 595, 11727, 226, 0, 0
1192, 596, 11739, 226, 0, 0
1194, 597, 11722, 226, 0, 0
1196, 598, 11702, 226, 0, 0
1198, 599, 11724, 226, 0, 0
1200, 600, 11725, 226, 0, 0
1202, 601, 11725, 226, 0, 0
1204, 602, 11728, 226, 0, 0
1206, 603, 11731, 226, 0, 0
1208, 604, 11742, 226, 0, 0
1210, 605, 11749, 226, 0, 0
1212, 606, 11759, 226, 0, 0
1214, 607, 11761, 226, 0, 0
1216, 608, 11781, 226, 0, 0
1218, 609, 11790, 226, 0, 0
1220, 610, 11798, 226, 0, 0
1222, 611, 11797, 226, 0, 0
1224, 612, 11804, 226, 0, 0
1226, 613, 11822, 226, 0, 0
1228, 614, 11821, 226, 0, 0
1230, 615, 11831, 226, 0, 0
1232, 616, 11835, 226, 0, 0
1234, 617, 11838, 226, 0, 0
1236, 618, 11845, 226, 0, 0
1238, 619, 11851, 226, 0, 0
1240, 620, 11849, 226, 0, 0
1242, 621, 11862, 226, 0, 0
1244, 622, 11873, 226, 0, 0
1246, 623, 11874, 226, 0, 0
1248, 624, 11879, 226, 0, 0
1250, 625, 11893, 226, 0, 0
1252, 626, 11895, 226, 0, 0
1254, 627, 11895, 226, 0, 0
1256, 628, 11937, 226, 0, 0
1258, 629, 11918, 227, 0, 0
1260, 630, 11900, 226, 0, 0
1262, 631, 11913, 226, 0, 0
1264, 632, 11919, 226, 0, 0
1266, 633, 11930, 226, 0, 0
1268, 634, 11937, 226, 0, 0
1270, 635, 11944, 226, 0, 0
1272, 636, 11952, 226, 0, 0
1274, 637, 11959, 226, 0, 0
1276, 638, 11963, 226, 0, 0
1278, 639, 11966, 226, 0, 0
1280, 640, 11973, 226, 0, 0
1282, 641, 11976, 226, 0, 0
1284, 642, 11987, 226, 0, 0
1286, 643, 11993, 226, 0, 0
1288, 644, 11993, 226, 0, 0
1290, 645, 12010, 226, 0, 0
1292, 646, 12014, 226, 0, 0
1294, 647, 12015, 226, 0, 0
1296, 648, 12022, 226, 0, 0
1298, 649, 12032, 226, 0, 0
1300, 650, 12030, 226, 0, 0
1302, 651, 12030, 226, 0, 0
1304, 652, 12045, 226, 0, 0
1306, 653, 12051, 226, 0, 0
1308, 654, 12060, 226, 0, 0
1310, 655, 12060, 226, 0, 0
1312, 656, 12061, 226, 0, 0
1314, 657, 12071, 226, 0, 0
1316, 658, 12077, 226, 0, 0
1318, 659, 12104, 226, 0, 0
1320, 660, 12118, 226, 0, 0
1322, 661, 12098, 226, 0, 0
1324, 662, 12080, 226, 0, 0
1326, 663, 12102, 226, 0, 0
1328, 664, 12104, 226, 0, 0
1330, 665, 12100, 226, 0, 0
1332, 666, 12110, 226, 0, 0
1334, 667, 12105, 226, 0, 0
1336, 668, 12118, 226, 0, 0
1338, 669, 12119, 226, 0, 0
1340, 670, 12126, 226, 0, 0
1342, 671, 12131, 226, 0, 0
1344, 672, 12149, 226, 0, 0
1346, 673, 12152, 226, 0, 0
1348, 674, 12160, 226, 0, 0
1350, 675, 12159, 226, 0, 0
1352, 676, 12166, 226, 0, 0
1354, 677, 12183, 226, 0, 0
1356, 678, 12180, 226, 0, 0
1358, 679, 12178, 226, 0, 0
1360, 680, 12191, 226, 0, 0
1362, 681, 12193, 226, 0, 0
1364, 682, 12199, 226, 0, 0
1366, 683, 12207, 226, 0, 0
1368, 684, 12207, 226, 0, 0
1370, 685, 12204, 226, 0, 0
1372, 686, 12223, 226, 0, 0
1374, 687, 12221, 226, 0, 0
1376, 688, 12227, 226, 0, 0
1378, 689, 12240, 226, 0, 0
1380, 690, 12248, 226, 0, 0
1382, 691, 12242, 226, 0, 0
1384, 692, 12280, 226, 0, 0
1386, 693, 12264, 226, 0, 0
1388, 694, 12243, 227, 0, 0
1390, 695, 12255, 226, 0, 0
1392, 696, 12258, 226, 0, 0
1394, 697, 12269, 226, 0, 0
1396, 698, 12274, 226, 0, 0
1398, 699, 12280, 226, 0, 0
1400, 700, 12286, 226, 0, 0
1402, 701, 12297, 226, 0, 0
1404, 702, 12296, 226, 0, 0
1406, 703, 12301, 226, 0, 0
1408, 704, 12305, 226, 0, 0
1410, 705, 12304, 226, 0, 0
1412, 706, 12317, 226, 0, 0
1414, 707, 12320, 226, 0, 0
1416, 708, 12324, 226, 0, 0
1418, 709, 12335, 226, 0, 0
1420, 710, 12338, 226, 0, 0
1422, 711, 12339, 226, 0, 0
1424, 712, 12343, 226, 0, 0
1426, 713, 12353, 226, 0, 0
1428, 714, 12352, 226, 0, 0
1430, 715, 12349, 226, 0, 0
1432, 716, 12364, 226, 0, 0
1434, 717, 12369, 226, 0, 0
1436, 718, 12366, 226, 0, 0
1438, 719, 12377, 226, 0, 0
1440, 720, 12377, 226, 0, 0
1442, 721, 12383, 226, 0, 0
1444, 722, 12394, 226, 0, 0
1446, 723, 12419, 226, 0, 0
1448, 724, 12427, 226, 0, 0
1450, 725, 12410, 226, 0, 0
1452, 726, 12392, 226, 0, 0
1454, 727, 12410, 226, 0, 0
1456, 728, 12410, 226, 0, 0
1458, 729, 12409, 226, 0, 0
1460, 730, 12412, 226, 0, 0
1462, 731, 12412, 226, 0, 0
1464, 732, 12423, 226, 0, 0
1466, 733, 12435, 226, 0, 0
1468, 734, 12431, 226, 0, 0
1470, 735, 12433, 226, 0, 0
1472, 736, 12449, 226, 0, 0
1474, 737, 12453, 226, 0, 0
1476, 738, 12464, 226, 0, 0
1478, 739, 12461, 226, 0, 0
1480, 740, 12464, 226, 0, 0
1482, 741, 12477, 226, 0, 0
1484, 742, 12476, 226, 0, 0
1486, 743, 12481, 226, 0, 0
1488, 744, 12489, 226, 0, 0
1490, 745, 12489, 226, 0, 0
1492, 746, 12490, 226, 0, 0
1494, 747, 12497, 226, 0, 0
1496, 748, 12495, 226, 0, 0
1498, 749, 12507, 226, 0, 0
1500, 750, 12513, 226, 0, 0
1502, 751, 12511, 226, 0, 0
1504, 752, 12516, 226, 0, 0
1506, 753, 12531, 226, 0, 0
1508, 754, 12535, 226, 0, 0
1510, 755, 12526, 226, 0, 0
1512, 756, 12560, 226, 0, 0
1514, 757, 12548, 226, 0, 0
1516, 758, 12529, 226, 0, 0
